Epoch-Num	Learning-Rate	Train-Loss	Train-acc-B	Train-acc	Valid-Loss	Valid-acc-B	Valid-acc	
69.000000	0.008729	1.428000	80.437000	82.921000	1.427000	77.915000	81.583000	
70.000000	0.008694	1.435000	80.158000	82.552000	1.433000	78.100000	82.616000	
71.000000	0.008658	1.411000	81.867000	84.180000	1.387000	82.541000	84.854000	
72.000000	0.008623	1.437000	79.643000	82.292000	1.400000	83.211000	85.542000	
73.000000	0.008587	1.424000	81.400000	83.876000	1.392000	81.965000	83.993000	
74.000000	0.008550	1.409000	82.927000	84.744000	1.397000	83.170000	85.198000	
75.000000	0.008513	1.408000	81.778000	83.767000	1.402000	80.643000	83.821000	
76.000000	0.008476	1.411000	82.110000	84.310000	1.383000	81.677000	84.682000	
77.000000	0.008439	1.394000	82.624000	84.918000	1.385000	83.528000	85.370000	
78.000000	0.008401	1.397000	81.701000	84.484000	1.379000	83.207000	86.059000	
79.000000	0.008362	1.408000	81.314000	83.876000	1.412000	82.410000	83.305000	
80.000000	0.008323	1.406000	82.653000	84.766000	1.395000	82.681000	85.026000	
81.000000	0.008284	1.406000	81.644000	84.136000	1.371000	84.927000	86.575000	
82.000000	0.008245	1.398000	82.905000	85.178000	1.370000	84.692000	86.919000	
83.000000	0.008205	1.389000	83.221000	85.135000	1.395000	83.492000	84.165000	
84.000000	0.008165	1.395000	83.413000	85.069000	1.389000	83.358000	85.026000	
85.000000	0.008125	1.389000	83.158000	85.438000	1.366000	83.363000	85.542000	
86.000000	0.008084	1.390000	82.598000	85.004000	1.399000	81.144000	82.788000	
87.000000	0.008043	1.380000	84.250000	85.959000	1.395000	82.805000	84.337000	
88.000000	0.008001	1.379000	83.947000	85.872000	1.392000	82.174000	84.682000	
89.000000	0.007960	1.377000	83.631000	85.482000	1.368000	84.269000	86.575000	
90.000000	0.007917	1.378000	83.520000	85.699000	1.369000	83.904000	85.714000	
91.000000	0.007875	1.396000	83.035000	84.635000	1.365000	86.476000	87.608000	
92.000000	0.007832	1.378000	83.031000	85.265000	1.399000	83.764000	84.682000	
93.000000	0.007789	1.377000	84.014000	86.089000	1.364000	83.970000	85.370000	
94.000000	0.007746	1.363000	84.964000	86.523000	1.402000	83.134000	84.165000	
95.000000	0.007702	1.388000	83.191000	84.983000	1.397000	83.125000	84.509000	
96.000000	0.007658	1.380000	84.439000	86.220000	1.366000	85.284000	86.575000	
97.000000	0.007614	1.370000	84.534000	86.458000	1.388000	84.783000	86.747000	
98.000000	0.007570	1.391000	83.588000	85.265000	1.397000	81.441000	84.854000	
99.000000	0.007525	1.357000	85.520000	87.088000	1.343000	85.850000	86.919000	
100.000000	0.007480	1.375000	84.003000	85.569000	1.349000	84.893000	85.714000	
101.000000	0.007435	1.381000	83.724000	85.395000	1.375000	85.720000	86.231000	
102.000000	0.007389	1.369000	84.083000	86.024000	1.383000	83.096000	84.509000	
103.000000	0.007343	1.355000	84.686000	86.762000	1.349000	85.629000	87.263000	
104.000000	0.007297	1.356000	85.812000	87.435000	1.348000	85.281000	87.091000	
105.000000	0.007251	1.372000	84.410000	85.938000	1.360000	84.070000	86.231000	
106.000000	0.007204	1.356000	84.771000	86.784000	1.388000	83.035000	84.854000	
107.000000	0.007158	1.360000	85.509000	86.827000	1.368000	84.335000	85.714000	
108.000000	0.007111	1.355000	84.648000	86.545000	1.366000	84.794000	86.575000	
109.000000	0.007063	1.344000	86.994000	88.108000	1.341000	85.554000	87.091000	
110.000000	0.007016	1.349000	85.318000	87.435000	1.358000	85.563000	87.091000	
111.000000	0.006968	1.364000	85.046000	86.502000	1.357000	85.145000	87.091000	
112.000000	0.006920	1.334000	86.463000	88.325000	1.358000	84.701000	86.403000	
113.000000	0.006872	1.347000	86.213000	87.782000	1.365000	83.637000	85.198000	
114.000000	0.006824	1.349000	86.174000	87.478000	1.368000	82.657000	84.854000	
115.000000	0.006775	1.335000	86.957000	88.043000	1.349000	85.309000	85.886000	
116.000000	0.006727	1.356000	84.866000	86.719000	1.359000	83.396000	85.370000	
117.000000	0.006678	1.342000	86.376000	88.043000	1.379000	83.803000	85.542000	
118.000000	0.006629	1.332000	87.044000	88.650000	1.364000	83.476000	85.026000	
119.000000	0.006580	1.339000	85.790000	87.674000	1.361000	84.850000	85.886000	
120.000000	0.006530	1.347000	85.824000	87.174000	1.362000	84.802000	86.059000	
121.000000	0.006481	1.355000	85.222000	86.697000	1.345000	84.663000	86.231000	
122.000000	0.006431	1.337000	86.063000	87.630000	1.344000	85.869000	85.886000	
123.000000	0.006381	1.341000	85.913000	87.174000	1.352000	85.519000	86.747000	
124.000000	0.006331	1.329000	86.484000	88.021000	1.372000	83.312000	85.542000	
125.000000	0.006281	1.327000	87.146000	88.455000	1.368000	83.394000	85.370000	
126.000000	0.006231	1.335000	86.545000	87.869000	1.348000	85.119000	86.403000	
127.000000	0.006180	1.354000	85.213000	86.740000	1.349000	83.682000	86.059000	
128.000000	0.006130	1.333000	87.130000	88.303000	1.324000	86.518000	88.296000	
129.000000	0.006079	1.330000	86.489000	88.086000	1.331000	84.803000	86.403000	
130.000000	0.006028	1.335000	86.805000	88.346000	1.356000	84.947000	86.919000	
131.000000	0.005978	1.317000	87.743000	89.605000	1.366000	85.206000	86.403000	
132.000000	0.005927	1.316000	87.918000	89.345000	1.322000	85.942000	87.263000	
133.000000	0.005876	1.334000	86.603000	87.999000	1.349000	85.910000	86.919000	
134.000000	0.005824	1.308000	87.803000	89.453000	1.343000	84.756000	86.575000	
135.000000	0.005773	1.320000	87.857000	89.453000	1.338000	86.024000	87.263000	
136.000000	0.005722	1.313000	88.001000	89.410000	1.347000	82.522000	84.854000	
137.000000	0.005670	1.319000	87.267000	89.084000	1.340000	86.207000	87.091000	
138.000000	0.005619	1.311000	88.235000	89.518000	1.335000	83.008000	85.886000	
139.000000	0.005567	1.345000	86.203000	88.064000	1.347000	85.095000	86.231000	
140.000000	0.005516	1.313000	87.448000	89.236000	1.339000	86.113000	87.091000	
141.000000	0.005464	1.317000	87.701000	88.824000	1.363000	85.661000	86.747000	
142.000000	0.005413	1.320000	87.968000	89.214000	1.345000	84.963000	86.575000	
143.000000	0.005361	1.305000	87.769000	89.648000	1.354000	85.223000	86.059000	
144.000000	0.005309	1.322000	88.018000	88.954000	1.347000	85.238000	86.059000	
145.000000	0.005257	1.319000	87.884000	89.084000	1.321000	86.778000	88.124000	
146.000000	0.005205	1.297000	89.121000	90.516000	1.337000	84.179000	86.059000	
147.000000	0.005154	1.302000	88.445000	89.431000	1.327000	86.026000	87.435000	
148.000000	0.005102	1.315000	87.681000	89.388000	1.368000	84.356000	85.714000	
149.000000	0.005050	1.310000	87.884000	89.171000	1.327000	84.706000	86.575000	
150.000000	0.004998	1.305000	88.887000	90.299000	1.349000	86.042000	86.403000	
151.000000	0.004946	1.307000	88.592000	89.887000	1.356000	83.840000	85.370000	
152.000000	0.004895	1.306000	88.224000	89.692000	1.359000	82.419000	85.026000	
153.000000	0.004843	1.305000	88.498000	89.952000	1.320000	86.567000	87.608000	
154.000000	0.004791	1.290000	89.703000	90.842000	1.338000	84.456000	86.575000	
155.000000	0.004739	1.299000	89.064000	90.473000	1.337000	86.550000	87.263000	
156.000000	0.004687	1.300000	88.716000	90.213000	1.333000	85.696000	86.747000	
157.000000	0.004636	1.289000	89.841000	90.582000	1.338000	85.450000	87.263000	
158.000000	0.004584	1.293000	89.810000	90.734000	1.378000	84.223000	85.714000	
159.000000	0.004533	1.295000	89.449000	90.386000	1.344000	85.703000	86.575000	
160.000000	0.004481	1.288000	89.623000	90.625000	1.346000	86.006000	86.919000	
161.000000	0.004430	1.299000	88.441000	89.800000	1.338000	85.795000	87.091000	
162.000000	0.004378	1.294000	88.717000	90.234000	1.313000	87.315000	88.296000	
163.000000	0.004327	1.298000	88.549000	89.844000	1.341000	84.412000	85.714000	
164.000000	0.004276	1.300000	88.032000	89.627000	1.336000	85.119000	86.919000	
165.000000	0.004224	1.290000	89.546000	90.582000	1.339000	84.258000	85.714000	
166.000000	0.004173	1.304000	88.223000	89.583000	1.362000	83.287000	85.714000	
167.000000	0.004122	1.288000	89.397000	90.603000	1.335000	85.462000	86.575000	
168.000000	0.004072	1.309000	88.293000	89.453000	1.343000	85.435000	86.747000	
169.000000	0.004021	1.295000	89.289000	90.256000	1.341000	83.606000	86.059000	
170.000000	0.003970	1.294000	88.068000	89.648000	1.334000	86.273000	87.435000	
171.000000	0.003920	1.279000	89.576000	91.102000	1.317000	87.141000	88.124000	
172.000000	0.003869	1.274000	90.502000	91.797000	1.330000	86.507000	87.263000	
173.000000	0.003819	1.276000	90.577000	91.753000	1.312000	87.492000	88.296000	
174.000000	0.003769	1.284000	90.364000	91.341000	1.333000	86.639000	87.091000	
175.000000	0.003719	1.280000	90.100000	90.907000	1.335000	84.395000	85.886000	
176.000000	0.003669	1.283000	89.932000	90.951000	1.337000	86.449000	86.747000	
177.000000	0.003619	1.278000	90.236000	91.189000	1.322000	84.991000	87.091000	
178.000000	0.003570	1.281000	89.961000	90.994000	1.323000	87.997000	88.640000	
179.000000	0.003520	1.282000	89.971000	91.081000	1.312000	86.589000	87.608000	
180.000000	0.003471	1.286000	89.262000	90.451000	1.328000	87.133000	88.124000	
181.000000	0.003422	1.282000	89.753000	91.081000	1.328000	86.439000	88.124000	
182.000000	0.003373	1.274000	90.483000	91.753000	1.326000	86.616000	87.435000	
183.000000	0.003325	1.303000	88.912000	90.104000	1.333000	86.163000	87.091000	
184.000000	0.003276	1.272000	90.460000	91.710000	1.318000	86.737000	87.608000	
185.000000	0.003228	1.268000	91.130000	91.753000	1.323000	86.314000	87.608000	
186.000000	0.003180	1.279000	90.079000	91.189000	1.327000	86.271000	87.263000	
187.000000	0.003132	1.269000	90.624000	91.645000	1.309000	87.045000	88.296000	
188.000000	0.003084	1.262000	91.282000	92.079000	1.350000	85.049000	87.091000	
189.000000	0.003037	1.262000	90.878000	91.775000	1.337000	84.925000	86.403000	
190.000000	0.002989	1.288000	88.598000	90.321000	1.315000	87.184000	88.124000	
191.000000	0.002942	1.268000	90.596000	91.710000	1.320000	87.473000	88.812000	
192.000000	0.002896	1.268000	90.934000	91.775000	1.326000	86.481000	87.091000	
193.000000	0.002849	1.290000	89.483000	90.799000	1.309000	88.693000	89.157000	
194.000000	0.002803	1.259000	91.176000	92.339000	1.317000	86.637000	87.608000	
195.000000	0.002757	1.269000	90.264000	91.493000	1.306000	87.813000	88.468000	
196.000000	0.002711	1.268000	90.761000	91.515000	1.306000	87.587000	88.812000	
197.000000	0.002665	1.269000	89.906000	90.885000	1.298000	87.419000	88.468000	
198.000000	0.002620	1.276000	90.517000	91.536000	1.326000	86.753000	87.952000	
199.000000	0.002575	1.270000	90.037000	91.146000	1.316000	87.011000	88.124000	
200.000000	0.002530	1.269000	90.312000	91.515000	1.325000	88.001000	87.952000	
201.000000	0.002486	1.260000	91.190000	92.253000	1.316000	85.696000	87.091000	
202.000000	0.002442	1.250000	92.210000	92.839000	1.334000	86.639000	87.952000	
203.000000	0.002398	1.266000	91.240000	91.970000	1.337000	86.953000	87.952000	
204.000000	0.002354	1.270000	90.287000	91.536000	1.315000	87.724000	88.124000	
205.000000	0.002311	1.266000	90.951000	91.753000	1.322000	86.740000	87.435000	
206.000000	0.002268	1.265000	90.779000	91.667000	1.300000	87.889000	88.468000	
207.000000	0.002225	1.258000	91.306000	92.209000	1.318000	85.897000	87.091000	
208.000000	0.002183	1.259000	91.526000	92.556000	1.316000	87.346000	88.296000	
209.000000	0.002140	1.266000	90.617000	91.949000	1.322000	86.255000	87.608000	
210.000000	0.002099	1.271000	90.648000	91.385000	1.304000	88.741000	88.812000	
211.000000	0.002057	1.259000	90.982000	92.079000	1.322000	85.282000	86.231000	
212.000000	0.002016	1.263000	91.046000	92.166000	1.327000	86.749000	87.952000	
213.000000	0.001975	1.250000	91.721000	92.491000	1.308000	87.644000	88.296000	
214.000000	0.001935	1.260000	91.654000	92.556000	1.323000	85.950000	87.091000	
215.000000	0.001895	1.239000	92.619000	93.294000	1.322000	86.851000	87.952000	
216.000000	0.001855	1.261000	90.977000	91.927000	1.315000	86.501000	87.263000	
217.000000	0.001816	1.269000	90.255000	91.471000	1.301000	88.386000	89.157000	
218.000000	0.001777	1.258000	91.805000	92.535000	1.312000	87.133000	88.296000	
219.000000	0.001738	1.249000	91.792000	92.752000	1.307000	86.837000	87.780000	
220.000000	0.001699	1.255000	91.637000	92.535000	1.318000	86.483000	87.952000	
221.000000	0.001661	1.258000	91.244000	92.188000	1.307000	86.917000	88.296000	
222.000000	0.001624	1.257000	91.693000	92.231000	1.313000	86.827000	87.780000	
223.000000	0.001587	1.250000	91.158000	92.339000	1.306000	87.385000	88.468000	
224.000000	0.001550	1.256000	91.328000	92.296000	1.304000	86.992000	88.124000	
225.000000	0.001513	1.252000	91.692000	92.318000	1.311000	87.315000	87.780000	
226.000000	0.001477	1.246000	91.737000	92.947000	1.293000	88.290000	89.157000	
227.000000	0.001442	1.260000	91.393000	92.101000	1.305000	87.166000	88.468000	
228.000000	0.001406	1.253000	92.180000	92.752000	1.286000	89.024000	90.017000	
229.000000	0.001371	1.250000	91.564000	92.535000	1.314000	87.621000	88.124000	
230.000000	0.001337	1.242000	92.166000	92.947000	1.302000	88.629000	89.501000	
231.000000	0.001303	1.248000	91.589000	92.795000	1.315000	88.149000	88.640000	
232.000000	0.001269	1.253000	91.244000	92.274000	1.312000	87.060000	88.124000	
233.000000	0.001236	1.243000	92.239000	93.121000	1.331000	87.188000	87.780000	
234.000000	0.001203	1.241000	92.230000	93.403000	1.323000	87.648000	88.468000	
235.000000	0.001171	1.245000	92.094000	92.904000	1.298000	88.544000	89.501000	
236.000000	0.001139	1.241000	92.705000	93.511000	1.305000	88.475000	88.985000	
237.000000	0.001107	1.244000	92.186000	93.164000	1.294000	88.063000	88.985000	
238.000000	0.001076	1.256000	91.509000	92.426000	1.325000	86.555000	87.435000	
239.000000	0.001045	1.239000	92.377000	93.121000	1.321000	87.663000	88.468000	
240.000000	0.001015	1.239000	91.946000	92.925000	1.323000	85.930000	87.435000	
241.000000	0.000985	1.244000	92.862000	93.338000	1.307000	87.477000	88.124000	
242.000000	0.000956	1.250000	91.838000	92.687000	1.309000	87.567000	88.296000	
243.000000	0.000927	1.252000	91.764000	92.622000	1.298000	88.975000	89.673000	
244.000000	0.000899	1.250000	91.786000	92.622000	1.296000	88.055000	89.329000	
245.000000	0.000871	1.238000	92.831000	93.533000	1.307000	87.612000	88.640000	
246.000000	0.000843	1.248000	91.658000	92.600000	1.297000	88.246000	89.157000	
247.000000	0.000816	1.242000	92.617000	93.316000	1.313000	86.359000	87.608000	
248.000000	0.000789	1.236000	92.901000	93.750000	1.311000	86.847000	88.124000	
249.000000	0.000763	1.257000	91.555000	92.535000	1.303000	87.246000	88.296000	
250.000000	0.000737	1.246000	92.101000	92.882000	1.288000	88.075000	89.501000	
251.000000	0.000712	1.238000	92.461000	93.099000	1.311000	87.325000	88.296000	
252.000000	0.000688	1.252000	91.583000	92.535000	1.303000	87.908000	88.812000	
253.000000	0.000663	1.243000	92.187000	93.012000	1.297000	88.145000	89.157000	
254.000000	0.000640	1.239000	92.707000	93.511000	1.302000	87.508000	88.812000	
255.000000	0.000616	1.218000	93.751000	94.444000	1.300000	88.032000	89.329000	
256.000000	0.000593	1.244000	91.814000	92.882000	1.318000	87.231000	88.640000	
257.000000	0.000571	1.244000	92.042000	92.795000	1.325000	87.074000	87.952000	
258.000000	0.000549	1.235000	92.912000	93.620000	1.298000	87.391000	88.468000	
259.000000	0.000528	1.227000	93.128000	93.728000	1.291000	87.896000	88.640000	
260.000000	0.000507	1.229000	93.071000	93.793000	1.307000	87.670000	88.812000	
261.000000	0.000487	1.239000	92.719000	93.424000	1.306000	86.859000	87.952000	
262.000000	0.000467	1.227000	92.762000	93.685000	1.283000	88.674000	89.845000	
263.000000	0.000448	1.236000	92.628000	93.490000	1.310000	87.638000	88.124000	
264.000000	0.000429	1.242000	92.076000	92.990000	1.309000	87.847000	88.468000	
265.000000	0.000410	1.249000	92.152000	93.077000	1.328000	85.960000	87.263000	
266.000000	0.000393	1.240000	92.065000	92.882000	1.321000	86.664000	87.608000	
267.000000	0.000375	1.239000	92.575000	93.186000	1.312000	86.580000	87.608000	
268.000000	0.000359	1.246000	92.386000	92.817000	1.303000	87.973000	89.157000	
269.000000	0.000342	1.228000	93.375000	94.032000	1.296000	87.573000	88.812000	
270.000000	0.000327	1.236000	92.922000	93.555000	1.317000	86.786000	88.124000	
271.000000	0.000311	1.232000	93.384000	94.032000	1.328000	86.972000	88.124000	
272.000000	0.000297	1.250000	91.529000	92.448000	1.313000	86.368000	87.952000	
273.000000	0.000282	1.248000	91.960000	92.904000	1.304000	88.421000	89.157000	
274.000000	0.000269	1.224000	93.280000	94.141000	1.298000	88.128000	89.157000	
275.000000	0.000256	1.237000	92.947000	93.533000	1.285000	88.633000	89.845000	
276.000000	0.000243	1.248000	92.834000	93.294000	1.302000	88.067000	89.329000	
277.000000	0.000231	1.238000	92.196000	93.359000	1.304000	87.243000	88.296000	
278.000000	0.000219	1.237000	92.690000	93.685000	1.290000	88.212000	89.157000	
279.000000	0.000208	1.237000	92.747000	93.598000	1.298000	87.935000	88.985000	
280.000000	0.000198	1.247000	92.060000	92.969000	1.307000	87.148000	87.952000	
281.000000	0.000188	1.241000	92.194000	92.773000	1.305000	87.475000	88.468000	
282.000000	0.000178	1.230000	93.073000	93.945000	1.312000	86.813000	88.124000	
283.000000	0.000169	1.236000	92.794000	93.533000	1.300000	88.086000	89.157000	
284.000000	0.000161	1.240000	92.096000	92.795000	1.318000	86.941000	87.952000	
285.000000	0.000153	1.225000	93.862000	94.032000	1.305000	87.552000	88.640000	
286.000000	0.000146	1.242000	92.218000	92.990000	1.294000	88.471000	89.501000	
287.000000	0.000139	1.235000	92.717000	93.555000	1.294000	87.749000	88.640000	
288.000000	0.000133	1.239000	92.361000	93.099000	1.306000	86.770000	87.952000	
289.000000	0.000127	1.229000	93.431000	93.837000	1.292000	87.791000	88.640000	
290.000000	0.000122	1.226000	93.566000	93.989000	1.294000	88.662000	89.673000	
291.000000	0.000117	1.231000	92.807000	93.685000	1.291000	88.940000	90.017000	
292.000000	0.000113	1.235000	92.680000	93.620000	1.291000	88.253000	89.157000	
293.000000	0.000110	1.234000	93.012000	93.620000	1.301000	87.699000	88.640000	
294.000000	0.000107	1.230000	92.776000	93.620000	1.301000	87.431000	88.468000	
295.000000	0.000104	1.237000	92.335000	93.316000	1.291000	87.862000	88.985000	
296.000000	0.000102	1.248000	92.388000	93.142000	1.315000	86.711000	87.952000	
297.000000	0.000101	1.236000	92.791000	93.468000	1.286000	88.501000	89.673000	
298.000000	0.000100	1.253000	91.234000	92.079000	1.306000	86.654000	87.780000	
299.000000	0.000100	1.234000	93.184000	93.750000	1.308000	87.964000	88.812000	
