Epoch-Num	Learning-Rate	Train-Loss	Train-acc-B	Train-acc	Valid-Loss	Valid-acc-B	Valid-acc	
47.000000	0.009388	1.539000	72.453000	76.042000	1.474000	76.161000	80.723000	
48.000000	0.009363	1.502000	75.758000	79.102000	1.416000	79.081000	83.133000	
49.000000	0.009337	1.513000	74.520000	78.147000	1.428000	79.791000	82.272000	
50.000000	0.009311	1.492000	76.269000	79.579000	1.412000	81.476000	83.993000	
51.000000	0.009284	1.494000	76.391000	79.644000	1.496000	78.454000	80.551000	
52.000000	0.009257	1.510000	75.277000	78.928000	1.438000	80.323000	83.993000	
53.000000	0.009229	1.499000	75.709000	78.906000	1.444000	77.439000	81.411000	
54.000000	0.009201	1.487000	76.803000	80.100000	1.419000	81.398000	83.477000	
55.000000	0.009173	1.478000	77.494000	80.317000	1.418000	83.143000	84.854000	
56.000000	0.009144	1.493000	76.001000	79.058000	1.445000	78.169000	81.411000	
57.000000	0.009115	1.494000	76.969000	79.709000	1.462000	78.101000	80.895000	
58.000000	0.009085	1.461000	77.947000	80.816000	1.434000	81.289000	83.305000	
59.000000	0.009055	1.480000	77.697000	80.534000	1.432000	79.783000	83.649000	
60.000000	0.009024	1.462000	78.712000	81.576000	1.426000	79.319000	81.583000	
61.000000	0.008993	1.476000	76.899000	79.688000	1.380000	83.480000	85.370000	
62.000000	0.008961	1.460000	78.021000	81.120000	1.452000	78.221000	81.928000	
63.000000	0.008929	1.461000	78.540000	81.337000	1.387000	83.832000	85.542000	
64.000000	0.008897	1.455000	78.613000	81.380000	1.413000	81.687000	82.788000	
65.000000	0.008864	1.465000	78.303000	80.990000	1.393000	82.502000	85.026000	
66.000000	0.008831	1.442000	79.221000	82.422000	1.421000	79.107000	82.272000	
67.000000	0.008797	1.452000	78.928000	81.532000	1.400000	80.514000	83.649000	
68.000000	0.008763	1.436000	80.245000	82.899000	1.394000	84.904000	85.886000	
69.000000	0.008729	1.449000	79.083000	81.749000	1.408000	80.308000	83.477000	
70.000000	0.008694	1.453000	78.836000	81.163000	1.399000	80.652000	83.993000	
71.000000	0.008658	1.428000	80.519000	83.051000	1.388000	83.683000	84.165000	
72.000000	0.008623	1.447000	79.113000	81.510000	1.446000	77.553000	81.239000	
73.000000	0.008587	1.444000	79.343000	81.988000	1.388000	81.937000	84.165000	
74.000000	0.008550	1.440000	79.941000	82.378000	1.417000	80.191000	82.272000	
75.000000	0.008513	1.439000	79.823000	82.270000	1.368000	85.042000	86.231000	
76.000000	0.008476	1.445000	79.206000	81.749000	1.387000	80.341000	83.649000	
77.000000	0.008439	1.438000	79.981000	82.444000	1.395000	81.504000	84.682000	
78.000000	0.008401	1.419000	81.558000	83.984000	1.364000	84.663000	86.231000	
79.000000	0.008362	1.432000	80.166000	82.574000	1.375000	83.078000	85.714000	
80.000000	0.008323	1.424000	80.017000	82.595000	1.425000	80.220000	83.133000	
81.000000	0.008284	1.417000	81.807000	84.093000	1.416000	81.027000	83.305000	
82.000000	0.008245	1.424000	81.407000	83.398000	1.381000	82.703000	85.198000	
83.000000	0.008205	1.421000	80.984000	83.268000	1.373000	82.751000	84.854000	
84.000000	0.008165	1.412000	81.494000	84.158000	1.383000	82.018000	83.993000	
85.000000	0.008125	1.415000	81.322000	83.724000	1.373000	87.057000	87.091000	
86.000000	0.008084	1.424000	81.049000	83.312000	1.377000	82.041000	85.370000	
87.000000	0.008043	1.433000	80.718000	82.747000	1.369000	81.837000	85.026000	
88.000000	0.008001	1.414000	81.057000	83.594000	1.365000	85.321000	86.231000	
89.000000	0.007960	1.410000	81.776000	83.746000	1.373000	83.506000	84.854000	
90.000000	0.007917	1.397000	82.712000	84.766000	1.353000	85.870000	86.919000	
91.000000	0.007875	1.408000	81.482000	83.898000	1.379000	82.444000	84.854000	
92.000000	0.007832	1.398000	82.672000	84.592000	1.396000	82.132000	84.165000	
93.000000	0.007789	1.400000	82.663000	84.918000	1.399000	81.396000	83.821000	
94.000000	0.007746	1.427000	81.265000	82.899000	1.384000	82.357000	84.682000	
95.000000	0.007702	1.402000	81.617000	84.266000	1.371000	82.507000	85.198000	
96.000000	0.007658	1.415000	81.469000	83.854000	1.382000	85.737000	85.886000	
97.000000	0.007614	1.387000	84.006000	85.482000	1.365000	82.493000	84.682000	
98.000000	0.007570	1.402000	81.533000	83.811000	1.358000	85.420000	86.231000	
99.000000	0.007525	1.402000	83.110000	84.744000	1.380000	83.940000	84.682000	
100.000000	0.007480	1.395000	82.914000	84.961000	1.369000	81.840000	84.509000	
101.000000	0.007435	1.407000	81.925000	84.115000	1.354000	84.507000	85.198000	
102.000000	0.007389	1.387000	82.950000	84.874000	1.379000	82.792000	84.682000	
103.000000	0.007343	1.373000	84.203000	86.024000	1.361000	83.182000	84.854000	
104.000000	0.007297	1.380000	84.091000	86.024000	1.385000	82.907000	84.165000	
105.000000	0.007251	1.385000	83.232000	85.525000	1.345000	84.741000	86.919000	
106.000000	0.007204	1.389000	83.172000	85.200000	1.373000	84.259000	85.026000	
107.000000	0.007158	1.372000	83.864000	85.547000	1.343000	87.577000	87.952000	
108.000000	0.007111	1.382000	83.607000	85.612000	1.357000	85.162000	85.198000	
109.000000	0.007063	1.370000	84.651000	86.198000	1.346000	86.406000	87.952000	
110.000000	0.007016	1.405000	81.814000	83.984000	1.337000	85.710000	86.747000	
111.000000	0.006968	1.366000	84.287000	86.220000	1.347000	83.909000	86.231000	
112.000000	0.006920	1.368000	84.567000	86.198000	1.373000	82.828000	84.337000	
113.000000	0.006872	1.371000	83.867000	85.352000	1.369000	83.093000	85.886000	
114.000000	0.006824	1.388000	83.147000	85.069000	1.353000	85.587000	86.231000	
115.000000	0.006775	1.360000	84.894000	86.892000	1.332000	88.250000	87.435000	
116.000000	0.006727	1.369000	84.320000	86.350000	1.367000	83.891000	85.542000	
117.000000	0.006678	1.357000	85.681000	87.261000	1.371000	81.838000	84.165000	
118.000000	0.006629	1.362000	84.334000	86.220000	1.363000	82.162000	84.337000	
119.000000	0.006580	1.357000	85.725000	87.109000	1.344000	85.338000	86.403000	
120.000000	0.006530	1.349000	85.946000	88.043000	1.339000	85.699000	86.747000	
121.000000	0.006481	1.365000	84.764000	86.589000	1.328000	86.459000	87.608000	
122.000000	0.006431	1.354000	85.197000	86.892000	1.348000	85.849000	86.747000	
123.000000	0.006381	1.371000	83.923000	86.046000	1.353000	84.629000	85.370000	
124.000000	0.006331	1.362000	85.683000	86.892000	1.348000	84.400000	86.059000	
125.000000	0.006281	1.390000	83.211000	85.221000	1.367000	85.739000	86.919000	
126.000000	0.006231	1.357000	85.236000	87.305000	1.348000	87.069000	87.091000	
127.000000	0.006180	1.364000	84.971000	86.697000	1.351000	87.858000	87.435000	
128.000000	0.006130	1.357000	85.533000	87.023000	1.324000	87.931000	88.640000	
129.000000	0.006079	1.371000	84.480000	86.263000	1.325000	86.621000	87.780000	
130.000000	0.006028	1.339000	86.747000	87.826000	1.330000	85.382000	87.435000	
131.000000	0.005978	1.355000	84.469000	86.480000	1.326000	86.855000	87.780000	
132.000000	0.005927	1.343000	86.320000	87.652000	1.329000	84.830000	86.575000	
133.000000	0.005876	1.367000	84.891000	86.697000	1.357000	83.689000	85.542000	
134.000000	0.005824	1.359000	84.580000	86.567000	1.331000	86.322000	87.263000	
135.000000	0.005773	1.350000	84.895000	86.849000	1.346000	87.051000	87.435000	
136.000000	0.005722	1.336000	86.555000	87.847000	1.330000	86.980000	87.608000	
137.000000	0.005670	1.344000	85.826000	87.543000	1.312000	88.191000	88.985000	
138.000000	0.005619	1.345000	86.147000	87.760000	1.338000	86.842000	87.263000	
139.000000	0.005567	1.348000	85.616000	87.326000	1.352000	84.864000	85.714000	
140.000000	0.005516	1.357000	85.828000	87.196000	1.337000	84.607000	86.403000	
141.000000	0.005464	1.333000	87.092000	88.325000	1.331000	86.074000	86.919000	
142.000000	0.005413	1.333000	86.623000	87.977000	1.358000	84.995000	86.059000	
143.000000	0.005361	1.333000	86.687000	88.325000	1.347000	84.367000	85.886000	
144.000000	0.005309	1.326000	87.523000	88.824000	1.339000	85.137000	86.575000	
145.000000	0.005257	1.338000	86.295000	87.804000	1.327000	86.455000	87.435000	
146.000000	0.005205	1.330000	86.623000	88.043000	1.350000	86.244000	87.091000	
147.000000	0.005154	1.327000	87.235000	88.694000	1.360000	83.228000	85.370000	
148.000000	0.005102	1.343000	85.479000	87.153000	1.328000	87.483000	88.296000	
149.000000	0.005050	1.345000	85.660000	87.109000	1.329000	87.316000	88.296000	
150.000000	0.004998	1.341000	85.851000	87.500000	1.328000	87.096000	88.296000	
151.000000	0.004946	1.320000	87.613000	89.258000	1.342000	84.874000	85.714000	
152.000000	0.004895	1.333000	87.013000	88.737000	1.320000	86.944000	87.952000	
153.000000	0.004843	1.323000	87.235000	88.628000	1.330000	87.058000	87.435000	
154.000000	0.004791	1.327000	87.461000	88.715000	1.340000	85.888000	87.263000	
155.000000	0.004739	1.331000	86.372000	88.173000	1.334000	84.846000	86.403000	
156.000000	0.004687	1.353000	86.131000	87.500000	1.328000	86.382000	87.435000	
157.000000	0.004636	1.318000	87.737000	89.236000	1.320000	85.508000	87.608000	
158.000000	0.004584	1.326000	86.936000	88.216000	1.336000	85.794000	86.575000	
159.000000	0.004533	1.317000	87.921000	89.084000	1.339000	87.874000	87.263000	
160.000000	0.004481	1.325000	86.537000	88.281000	1.309000	87.684000	88.640000	
161.000000	0.004430	1.296000	89.166000	90.126000	1.340000	85.414000	86.403000	
162.000000	0.004378	1.323000	87.300000	88.911000	1.310000	87.244000	88.812000	
163.000000	0.004327	1.325000	87.170000	88.585000	1.327000	85.496000	86.919000	
164.000000	0.004276	1.316000	87.813000	88.997000	1.317000	86.963000	87.780000	
165.000000	0.004224	1.336000	85.715000	87.500000	1.316000	86.460000	87.780000	
166.000000	0.004173	1.315000	87.614000	89.236000	1.325000	87.094000	87.780000	
167.000000	0.004122	1.334000	86.691000	88.086000	1.358000	84.170000	85.370000	
168.000000	0.004072	1.295000	89.410000	90.842000	1.321000	87.115000	88.124000	
169.000000	0.004021	1.315000	87.816000	89.062000	1.351000	86.056000	87.263000	
170.000000	0.003970	1.302000	88.838000	89.822000	1.325000	86.946000	87.263000	
171.000000	0.003920	1.312000	88.347000	89.497000	1.315000	87.178000	88.124000	
172.000000	0.003869	1.314000	87.839000	89.171000	1.314000	87.089000	88.296000	
173.000000	0.003819	1.304000	88.736000	89.952000	1.315000	87.783000	87.780000	
174.000000	0.003769	1.327000	87.559000	88.672000	1.319000	87.441000	88.985000	
175.000000	0.003719	1.318000	87.097000	88.455000	1.318000	88.581000	89.157000	
176.000000	0.003669	1.298000	89.347000	89.974000	1.313000	86.450000	87.952000	
177.000000	0.003619	1.321000	87.015000	88.607000	1.325000	87.317000	87.780000	
178.000000	0.003570	1.315000	87.475000	88.737000	1.296000	88.589000	89.157000	
179.000000	0.003520	1.323000	87.167000	88.498000	1.314000	86.185000	87.780000	
180.000000	0.003471	1.296000	88.360000	90.256000	1.306000	87.352000	87.608000	
181.000000	0.003422	1.309000	87.545000	89.280000	1.318000	86.963000	88.296000	
182.000000	0.003373	1.310000	87.608000	88.889000	1.305000	88.241000	88.985000	
183.000000	0.003325	1.303000	88.231000	89.562000	1.311000	85.912000	87.608000	
184.000000	0.003276	1.300000	88.332000	89.800000	1.330000	86.296000	87.091000	
185.000000	0.003228	1.302000	88.500000	89.844000	1.324000	87.327000	88.296000	
186.000000	0.003180	1.294000	88.857000	90.256000	1.319000	86.523000	87.608000	
187.000000	0.003132	1.313000	88.008000	89.258000	1.331000	85.489000	86.403000	
188.000000	0.003084	1.299000	88.971000	89.996000	1.322000	85.971000	87.608000	
189.000000	0.003037	1.296000	89.506000	90.278000	1.323000	86.709000	87.952000	
190.000000	0.002989	1.290000	88.832000	90.343000	1.313000	86.678000	87.608000	
191.000000	0.002942	1.279000	89.820000	91.146000	1.323000	86.049000	87.091000	
192.000000	0.002896	1.280000	89.799000	91.081000	1.312000	86.233000	87.435000	
193.000000	0.002849	1.319000	88.329000	89.214000	1.321000	86.845000	87.952000	
194.000000	0.002803	1.295000	88.633000	89.974000	1.303000	87.018000	88.124000	
195.000000	0.002757	1.309000	87.633000	89.171000	1.312000	88.196000	89.329000	
196.000000	0.002711	1.297000	88.723000	90.386000	1.315000	87.774000	88.985000	
197.000000	0.002665	1.280000	89.809000	90.951000	1.312000	86.921000	87.952000	
198.000000	0.002620	1.298000	88.888000	90.148000	1.320000	87.526000	88.812000	
199.000000	0.002575	1.285000	89.498000	90.516000	1.322000	86.789000	87.780000	
200.000000	0.002530	1.303000	87.650000	89.214000	1.310000	87.071000	88.124000	
201.000000	0.002486	1.297000	88.688000	89.909000	1.316000	86.502000	87.780000	
202.000000	0.002442	1.289000	89.474000	90.647000	1.325000	85.488000	87.091000	
203.000000	0.002398	1.294000	88.533000	89.670000	1.321000	86.561000	87.435000	
204.000000	0.002354	1.290000	89.932000	90.929000	1.328000	86.631000	87.435000	
205.000000	0.002311	1.301000	88.026000	89.366000	1.311000	89.984000	90.189000	
206.000000	0.002268	1.284000	89.961000	90.734000	1.320000	86.215000	87.608000	
207.000000	0.002225	1.292000	89.027000	90.213000	1.311000	87.064000	87.952000	
208.000000	0.002183	1.284000	89.596000	90.603000	1.351000	84.813000	86.059000	
209.000000	0.002140	1.280000	90.442000	91.254000	1.311000	86.879000	88.296000	
210.000000	0.002099	1.272000	90.171000	91.254000	1.309000	87.479000	88.468000	
211.000000	0.002057	1.282000	90.014000	91.124000	1.316000	86.106000	86.919000	
212.000000	0.002016	1.288000	90.303000	90.755000	1.311000	86.816000	86.919000	
213.000000	0.001975	1.280000	90.477000	90.994000	1.310000	87.294000	88.640000	
214.000000	0.001935	1.280000	89.909000	91.124000	1.309000	86.873000	87.780000	
215.000000	0.001895	1.280000	90.069000	91.298000	1.316000	88.109000	88.468000	
216.000000	0.001855	1.270000	90.580000	91.775000	1.310000	87.421000	87.952000	
217.000000	0.001816	1.283000	89.893000	91.037000	1.322000	85.878000	86.747000	
218.000000	0.001777	1.291000	89.747000	90.712000	1.327000	85.048000	86.403000	
219.000000	0.001738	1.284000	89.445000	90.647000	1.293000	88.194000	89.329000	
220.000000	0.001699	1.283000	89.891000	90.820000	1.335000	85.793000	87.091000	
221.000000	0.001661	1.277000	89.876000	91.406000	1.311000	87.169000	87.780000	
222.000000	0.001624	1.267000	90.980000	91.775000	1.314000	86.951000	88.985000	
223.000000	0.001587	1.293000	89.324000	90.560000	1.305000	87.789000	89.157000	
224.000000	0.001550	1.269000	90.324000	91.385000	1.298000	88.315000	88.985000	
225.000000	0.001513	1.287000	89.778000	90.777000	1.311000	88.395000	88.985000	
226.000000	0.001477	1.270000	90.244000	91.515000	1.309000	86.789000	87.608000	
227.000000	0.001442	1.273000	90.709000	91.732000	1.306000	88.629000	89.157000	
228.000000	0.001406	1.267000	90.516000	91.753000	1.293000	87.718000	88.124000	
229.000000	0.001371	1.271000	90.338000	91.189000	1.299000	89.066000	89.157000	
230.000000	0.001337	1.269000	90.962000	91.819000	1.322000	87.228000	87.780000	
231.000000	0.001303	1.276000	90.059000	91.168000	1.304000	88.331000	88.812000	
232.000000	0.001269	1.289000	89.160000	90.451000	1.304000	88.629000	89.501000	
233.000000	0.001236	1.269000	90.887000	91.406000	1.322000	86.787000	87.780000	
234.000000	0.001203	1.255000	90.539000	91.753000	1.322000	87.882000	88.468000	
235.000000	0.001171	1.273000	90.343000	91.428000	1.303000	87.328000	88.812000	
236.000000	0.001139	1.262000	91.667000	92.513000	1.303000	87.799000	88.812000	
237.000000	0.001107	1.286000	89.383000	90.538000	1.308000	88.809000	89.329000	
238.000000	0.001076	1.277000	89.989000	91.037000	1.305000	88.371000	88.985000	
239.000000	0.001045	1.276000	90.596000	91.688000	1.315000	87.539000	88.296000	
240.000000	0.001015	1.279000	90.333000	91.254000	1.323000	86.919000	88.124000	
241.000000	0.000985	1.281000	90.435000	91.298000	1.309000	88.870000	89.329000	
242.000000	0.000956	1.263000	91.044000	92.036000	1.293000	87.985000	88.468000	
243.000000	0.000927	1.255000	91.905000	92.578000	1.294000	88.161000	88.640000	
244.000000	0.000899	1.281000	90.097000	91.146000	1.301000	88.349000	89.329000	
245.000000	0.000871	1.253000	91.917000	92.687000	1.308000	87.208000	88.640000	
246.000000	0.000843	1.253000	91.530000	92.405000	1.330000	86.722000	87.780000	
247.000000	0.000816	1.264000	91.017000	92.036000	1.326000	86.575000	87.608000	
248.000000	0.000789	1.262000	90.919000	91.927000	1.311000	87.485000	88.468000	
249.000000	0.000763	1.262000	90.604000	91.645000	1.304000	87.189000	88.468000	
250.000000	0.000737	1.261000	91.243000	92.079000	1.312000	86.732000	87.780000	
251.000000	0.000712	1.255000	91.401000	92.231000	1.305000	88.606000	88.812000	
252.000000	0.000688	1.245000	92.013000	93.099000	1.310000	87.009000	87.608000	
253.000000	0.000663	1.285000	89.804000	90.820000	1.308000	88.727000	89.501000	
254.000000	0.000640	1.263000	90.324000	91.428000	1.300000	88.385000	89.329000	
255.000000	0.000616	1.268000	90.698000	91.819000	1.297000	88.660000	89.673000	
256.000000	0.000593	1.265000	91.087000	91.862000	1.305000	88.356000	88.985000	
257.000000	0.000571	1.269000	90.585000	91.558000	1.308000	88.754000	89.329000	
258.000000	0.000549	1.259000	90.597000	91.905000	1.296000	89.025000	89.329000	
259.000000	0.000528	1.267000	90.658000	91.428000	1.287000	88.054000	88.812000	
260.000000	0.000507	1.259000	90.967000	92.296000	1.324000	86.461000	87.263000	
261.000000	0.000487	1.244000	91.923000	93.099000	1.293000	87.441000	88.985000	
262.000000	0.000467	1.272000	90.270000	91.102000	1.303000	88.577000	89.329000	
263.000000	0.000448	1.274000	89.397000	90.625000	1.331000	88.015000	88.812000	
264.000000	0.000429	1.274000	89.831000	90.929000	1.304000	87.702000	88.296000	
265.000000	0.000410	1.247000	92.187000	93.121000	1.304000	88.727000	89.501000	
266.000000	0.000393	1.253000	91.117000	92.470000	1.293000	88.736000	89.501000	
267.000000	0.000375	1.260000	91.197000	92.057000	1.305000	87.347000	88.124000	
268.000000	0.000359	1.272000	90.081000	91.319000	1.316000	87.959000	88.812000	
269.000000	0.000342	1.262000	91.489000	92.448000	1.288000	87.684000	88.640000	
270.000000	0.000327	1.260000	90.764000	91.775000	1.305000	87.690000	88.468000	
271.000000	0.000311	1.255000	91.455000	92.535000	1.334000	87.417000	88.468000	
272.000000	0.000297	1.254000	91.685000	92.925000	1.303000	87.205000	88.640000	
273.000000	0.000282	1.279000	89.979000	91.168000	1.290000	88.735000	89.501000	
274.000000	0.000269	1.265000	90.786000	91.558000	1.315000	87.593000	88.468000	
275.000000	0.000256	1.280000	90.312000	91.168000	1.305000	89.101000	89.673000	
276.000000	0.000243	1.276000	90.381000	91.211000	1.300000	87.827000	88.640000	
277.000000	0.000231	1.264000	90.970000	91.884000	1.292000	88.048000	88.985000	
278.000000	0.000219	1.269000	90.606000	91.753000	1.299000	88.457000	89.157000	
279.000000	0.000208	1.267000	90.484000	91.710000	1.288000	88.397000	89.329000	
280.000000	0.000198	1.279000	89.339000	90.799000	1.295000	88.347000	89.501000	
281.000000	0.000188	1.264000	91.057000	92.122000	1.299000	87.047000	88.468000	
282.000000	0.000178	1.275000	90.338000	91.189000	1.305000	88.732000	89.157000	
283.000000	0.000169	1.249000	92.368000	92.969000	1.304000	88.467000	89.157000	
284.000000	0.000161	1.254000	91.659000	92.600000	1.307000	88.383000	88.812000	
285.000000	0.000153	1.264000	91.394000	91.949000	1.298000	88.183000	88.812000	
286.000000	0.000146	1.261000	91.412000	92.209000	1.303000	88.698000	89.501000	
287.000000	0.000139	1.246000	92.213000	93.294000	1.316000	87.713000	88.468000	
288.000000	0.000133	1.263000	91.042000	91.905000	1.302000	88.068000	89.157000	
289.000000	0.000127	1.265000	91.213000	91.992000	1.290000	88.640000	89.157000	
290.000000	0.000122	1.276000	89.781000	91.189000	1.303000	87.621000	88.812000	
291.000000	0.000117	1.254000	91.443000	92.578000	1.316000	87.212000	87.952000	
292.000000	0.000113	1.263000	90.786000	92.166000	1.308000	87.949000	88.640000	
293.000000	0.000110	1.262000	91.400000	92.144000	1.306000	87.389000	88.468000	
294.000000	0.000107	1.252000	91.955000	92.752000	1.320000	86.423000	87.608000	
295.000000	0.000104	1.261000	90.661000	91.471000	1.301000	88.213000	88.640000	
296.000000	0.000102	1.259000	91.447000	92.166000	1.289000	88.234000	89.157000	
297.000000	0.000101	1.265000	90.788000	91.992000	1.299000	88.262000	88.985000	
298.000000	0.000100	1.240000	91.819000	92.622000	1.305000	87.369000	88.296000	
299.000000	0.000100	1.256000	91.009000	92.166000	1.287000	88.440000	89.501000	
