Epoch-Num	Learning-Rate	Train-Loss	Train-acc-B	Train-acc	Valid-Loss	Valid-acc-B	Valid-acc	
38.000000	0.009593	1.541000	72.838000	76.997000	1.412000	79.506000	83.821000	
39.000000	0.009572	1.537000	72.678000	76.931000	1.466000	78.876000	81.756000	
40.000000	0.009551	1.536000	73.241000	77.148000	1.454000	79.974000	81.239000	
41.000000	0.009529	1.532000	73.921000	77.648000	1.440000	79.591000	83.305000	
42.000000	0.009507	1.532000	73.739000	77.105000	1.498000	75.795000	79.002000	
43.000000	0.009484	1.533000	73.511000	76.606000	1.419000	79.050000	83.133000	
44.000000	0.009460	1.535000	73.635000	76.997000	1.440000	80.682000	83.133000	
45.000000	0.009437	1.509000	75.372000	78.689000	1.413000	79.086000	82.788000	
46.000000	0.009412	1.512000	74.410000	78.299000	1.426000	80.422000	83.305000	
47.000000	0.009388	1.520000	74.454000	77.582000	1.455000	76.222000	79.346000	
48.000000	0.009363	1.502000	76.518000	79.384000	1.423000	80.422000	84.165000	
49.000000	0.009337	1.513000	74.218000	77.626000	1.437000	81.549000	84.509000	
50.000000	0.009311	1.504000	75.086000	78.516000	1.386000	82.006000	85.542000	
51.000000	0.009284	1.470000	78.576000	80.751000	1.452000	77.051000	80.551000	
52.000000	0.009257	1.502000	76.285000	79.427000	1.421000	79.784000	82.960000	
53.000000	0.009229	1.484000	77.299000	80.122000	1.446000	76.837000	81.067000	
54.000000	0.009201	1.485000	76.496000	79.796000	1.494000	74.971000	78.657000	
55.000000	0.009173	1.493000	76.940000	80.078000	1.417000	79.355000	82.960000	
56.000000	0.009144	1.475000	77.780000	80.490000	1.385000	83.623000	85.886000	
57.000000	0.009115	1.478000	76.853000	80.013000	1.414000	81.018000	83.821000	
58.000000	0.009085	1.483000	77.328000	80.490000	1.451000	79.941000	82.272000	
59.000000	0.009055	1.479000	77.568000	80.078000	1.387000	82.439000	85.714000	
60.000000	0.009024	1.472000	78.237000	80.881000	1.405000	78.317000	81.928000	
61.000000	0.008993	1.450000	79.633000	82.053000	1.418000	81.042000	83.305000	
62.000000	0.008961	1.466000	79.204000	81.163000	1.390000	82.225000	85.370000	
63.000000	0.008929	1.456000	79.052000	80.968000	1.385000	84.437000	86.919000	
64.000000	0.008897	1.450000	79.252000	81.988000	1.374000	83.663000	85.542000	
65.000000	0.008864	1.461000	78.336000	81.011000	1.428000	80.462000	83.649000	
66.000000	0.008831	1.456000	78.559000	81.489000	1.397000	80.817000	84.509000	
67.000000	0.008797	1.440000	79.683000	82.769000	1.403000	83.307000	85.198000	
68.000000	0.008763	1.459000	78.719000	81.445000	1.413000	82.785000	85.370000	
69.000000	0.008729	1.442000	80.024000	82.140000	1.365000	82.753000	86.059000	
70.000000	0.008694	1.443000	79.734000	82.075000	1.382000	81.406000	83.993000	
71.000000	0.008658	1.418000	81.289000	83.420000	1.381000	84.054000	85.886000	
72.000000	0.008623	1.444000	80.238000	82.704000	1.386000	84.956000	86.747000	
73.000000	0.008587	1.444000	79.690000	81.684000	1.348000	84.222000	86.403000	
74.000000	0.008550	1.434000	80.596000	82.986000	1.384000	80.768000	84.165000	
75.000000	0.008513	1.447000	79.104000	81.662000	1.357000	84.411000	86.575000	
76.000000	0.008476	1.419000	81.692000	83.898000	1.379000	84.600000	85.886000	
77.000000	0.008439	1.412000	81.618000	84.049000	1.378000	83.007000	85.198000	
78.000000	0.008401	1.425000	80.668000	83.138000	1.399000	83.428000	85.198000	
79.000000	0.008362	1.425000	80.324000	82.899000	1.372000	82.992000	85.542000	
80.000000	0.008323	1.431000	80.726000	82.878000	1.357000	83.735000	85.714000	
81.000000	0.008284	1.421000	80.874000	83.507000	1.376000	82.258000	84.337000	
82.000000	0.008245	1.416000	81.313000	83.789000	1.368000	81.374000	84.854000	
83.000000	0.008205	1.410000	81.246000	83.746000	1.385000	83.915000	85.886000	
84.000000	0.008165	1.410000	82.146000	84.332000	1.355000	85.807000	87.091000	
85.000000	0.008125	1.406000	82.157000	84.332000	1.345000	87.753000	88.812000	
86.000000	0.008084	1.392000	83.423000	85.069000	1.364000	84.423000	86.231000	
87.000000	0.008043	1.435000	80.895000	83.008000	1.363000	83.027000	85.370000	
88.000000	0.008001	1.416000	81.294000	83.160000	1.386000	82.058000	83.821000	
89.000000	0.007960	1.418000	81.550000	83.464000	1.365000	84.656000	85.886000	
90.000000	0.007917	1.397000	83.064000	84.657000	1.354000	83.626000	86.575000	
91.000000	0.007875	1.405000	81.979000	83.898000	1.372000	84.679000	86.403000	
92.000000	0.007832	1.394000	83.448000	85.482000	1.371000	84.293000	86.403000	
93.000000	0.007789	1.392000	82.481000	84.983000	1.387000	83.499000	85.370000	
94.000000	0.007746	1.389000	82.562000	84.766000	1.373000	82.156000	84.854000	
95.000000	0.007702	1.400000	83.073000	84.766000	1.383000	83.316000	84.337000	
96.000000	0.007658	1.396000	82.475000	84.787000	1.346000	86.118000	87.091000	
97.000000	0.007614	1.383000	82.851000	85.178000	1.371000	83.182000	84.682000	
98.000000	0.007570	1.414000	81.301000	83.355000	1.365000	84.721000	85.714000	
99.000000	0.007525	1.402000	82.819000	84.570000	1.336000	87.156000	88.640000	
100.000000	0.007480	1.396000	82.380000	84.787000	1.369000	83.886000	85.886000	
101.000000	0.007435	1.382000	83.716000	85.677000	1.353000	85.966000	87.091000	
102.000000	0.007389	1.402000	81.817000	84.006000	1.388000	82.580000	84.165000	
103.000000	0.007343	1.388000	82.246000	84.332000	1.339000	86.609000	88.124000	
104.000000	0.007297	1.385000	82.917000	85.113000	1.355000	83.844000	85.886000	
105.000000	0.007251	1.355000	85.230000	86.936000	1.334000	82.898000	85.370000	
106.000000	0.007204	1.380000	84.581000	86.111000	1.358000	84.965000	85.542000	
107.000000	0.007158	1.384000	82.748000	85.178000	1.351000	83.974000	85.542000	
108.000000	0.007111	1.357000	85.518000	87.044000	1.371000	82.898000	84.509000	
109.000000	0.007063	1.384000	82.896000	84.918000	1.369000	82.182000	85.198000	
110.000000	0.007016	1.367000	84.052000	86.111000	1.352000	86.504000	87.608000	
111.000000	0.006968	1.369000	84.508000	86.458000	1.355000	84.800000	86.403000	
112.000000	0.006920	1.352000	85.409000	87.153000	1.337000	85.075000	86.403000	
113.000000	0.006872	1.351000	86.478000	87.891000	1.355000	84.595000	86.575000	
114.000000	0.006824	1.351000	85.588000	87.174000	1.326000	86.534000	87.780000	
115.000000	0.006775	1.384000	83.615000	85.547000	1.355000	81.835000	84.165000	
116.000000	0.006727	1.358000	85.310000	86.697000	1.348000	84.381000	86.059000	
117.000000	0.006678	1.355000	85.557000	87.088000	1.363000	84.876000	86.231000	
118.000000	0.006629	1.354000	85.610000	86.871000	1.380000	83.286000	84.854000	
119.000000	0.006580	1.379000	83.340000	85.373000	1.349000	84.668000	86.403000	
120.000000	0.006530	1.364000	84.991000	86.827000	1.344000	84.082000	85.886000	
121.000000	0.006481	1.341000	86.516000	87.847000	1.341000	84.790000	87.091000	
122.000000	0.006431	1.365000	84.168000	85.677000	1.394000	81.626000	83.821000	
123.000000	0.006381	1.357000	84.889000	86.740000	1.360000	83.072000	85.542000	
124.000000	0.006331	1.376000	83.911000	85.742000	1.375000	83.079000	84.337000	
125.000000	0.006281	1.369000	84.083000	85.959000	1.331000	84.515000	86.059000	
126.000000	0.006231	1.342000	86.083000	87.760000	1.347000	85.093000	86.231000	
127.000000	0.006180	1.339000	86.356000	87.674000	1.343000	85.693000	86.575000	
128.000000	0.006130	1.355000	85.442000	86.957000	1.328000	84.425000	86.231000	
129.000000	0.006079	1.348000	85.979000	87.218000	1.359000	83.854000	84.682000	
130.000000	0.006028	1.341000	86.184000	87.782000	1.326000	84.220000	86.231000	
131.000000	0.005978	1.360000	84.566000	86.306000	1.352000	85.347000	86.747000	
132.000000	0.005927	1.361000	84.375000	85.938000	1.365000	82.736000	84.854000	
133.000000	0.005876	1.340000	86.828000	87.826000	1.354000	83.496000	85.542000	
134.000000	0.005824	1.350000	85.809000	87.218000	1.329000	85.145000	87.435000	
135.000000	0.005773	1.341000	85.065000	86.936000	1.335000	85.020000	86.919000	
136.000000	0.005722	1.329000	87.377000	88.845000	1.350000	85.433000	86.747000	
137.000000	0.005670	1.342000	85.671000	87.435000	1.350000	85.634000	86.575000	
138.000000	0.005619	1.347000	85.546000	86.979000	1.353000	84.682000	86.919000	
139.000000	0.005567	1.328000	86.406000	88.585000	1.341000	85.122000	86.231000	
140.000000	0.005516	1.335000	87.294000	88.303000	1.333000	84.987000	87.091000	
141.000000	0.005464	1.329000	87.852000	88.802000	1.338000	84.476000	86.919000	
142.000000	0.005413	1.344000	86.167000	87.826000	1.326000	86.770000	87.780000	
143.000000	0.005361	1.348000	86.664000	87.522000	1.326000	86.275000	87.952000	
144.000000	0.005309	1.333000	86.678000	88.108000	1.334000	83.796000	85.714000	
145.000000	0.005257	1.325000	86.845000	88.585000	1.344000	84.585000	86.059000	
146.000000	0.005205	1.327000	86.867000	88.628000	1.332000	85.468000	86.747000	
147.000000	0.005154	1.328000	86.047000	87.977000	1.336000	85.921000	86.403000	
148.000000	0.005102	1.332000	87.519000	88.824000	1.344000	84.286000	85.714000	
149.000000	0.005050	1.325000	87.214000	88.498000	1.326000	85.439000	86.919000	
150.000000	0.004998	1.329000	86.565000	88.346000	1.341000	85.365000	86.059000	
151.000000	0.004946	1.323000	87.564000	88.976000	1.333000	85.171000	86.575000	
152.000000	0.004895	1.320000	87.486000	89.019000	1.349000	84.772000	86.403000	
153.000000	0.004843	1.332000	86.858000	88.021000	1.329000	86.244000	87.435000	
154.000000	0.004791	1.332000	86.256000	87.847000	1.332000	85.760000	86.403000	
155.000000	0.004739	1.319000	88.155000	89.041000	1.327000	85.341000	87.435000	
156.000000	0.004687	1.326000	87.057000	88.151000	1.344000	84.416000	85.198000	
157.000000	0.004636	1.322000	86.986000	88.411000	1.328000	85.384000	86.575000	
158.000000	0.004584	1.323000	87.551000	88.780000	1.343000	86.242000	87.263000	
159.000000	0.004533	1.307000	88.625000	89.692000	1.323000	84.695000	86.747000	
160.000000	0.004481	1.309000	88.249000	89.366000	1.329000	83.436000	85.886000	
161.000000	0.004430	1.325000	87.009000	88.672000	1.322000	86.599000	87.263000	
162.000000	0.004378	1.305000	88.452000	89.453000	1.330000	85.204000	86.059000	
163.000000	0.004327	1.322000	87.072000	88.542000	1.357000	83.906000	85.198000	
164.000000	0.004276	1.307000	88.450000	89.431000	1.326000	85.726000	87.263000	
165.000000	0.004224	1.312000	87.674000	89.431000	1.311000	87.405000	88.124000	
166.000000	0.004173	1.336000	86.539000	87.847000	1.321000	85.557000	87.091000	
167.000000	0.004122	1.320000	87.717000	88.802000	1.312000	86.411000	88.296000	
168.000000	0.004072	1.316000	88.173000	89.214000	1.317000	87.142000	88.124000	
169.000000	0.004021	1.306000	88.198000	89.475000	1.330000	85.338000	87.091000	
170.000000	0.003970	1.307000	88.581000	89.779000	1.320000	86.356000	87.435000	
171.000000	0.003920	1.307000	87.953000	89.453000	1.319000	85.761000	86.919000	
172.000000	0.003869	1.316000	87.487000	88.932000	1.336000	84.395000	86.575000	
173.000000	0.003819	1.311000	88.715000	89.909000	1.323000	85.807000	87.263000	
174.000000	0.003769	1.317000	87.485000	88.867000	1.337000	84.906000	86.231000	
175.000000	0.003719	1.300000	88.837000	90.104000	1.306000	87.647000	88.812000	
176.000000	0.003669	1.323000	87.784000	89.214000	1.316000	86.016000	87.435000	
177.000000	0.003619	1.296000	88.975000	90.256000	1.309000	86.984000	88.468000	
178.000000	0.003570	1.305000	88.580000	89.909000	1.323000	85.753000	87.263000	
179.000000	0.003520	1.310000	88.281000	89.323000	1.292000	89.085000	89.501000	
180.000000	0.003471	1.280000	89.801000	91.059000	1.319000	87.149000	87.780000	
181.000000	0.003422	1.313000	87.733000	89.800000	1.334000	86.325000	87.435000	
182.000000	0.003373	1.307000	88.261000	89.497000	1.315000	86.150000	87.952000	
183.000000	0.003325	1.301000	89.212000	90.191000	1.336000	85.726000	86.919000	
184.000000	0.003276	1.296000	88.887000	90.104000	1.319000	87.224000	88.468000	
185.000000	0.003228	1.314000	87.969000	89.280000	1.324000	85.491000	86.919000	
186.000000	0.003180	1.302000	89.045000	90.234000	1.313000	85.676000	86.919000	
187.000000	0.003132	1.296000	89.011000	89.996000	1.332000	84.508000	86.231000	
188.000000	0.003084	1.304000	88.553000	89.583000	1.312000	87.057000	88.124000	
189.000000	0.003037	1.302000	88.379000	89.887000	1.322000	83.926000	85.886000	
190.000000	0.002989	1.291000	89.254000	90.256000	1.326000	84.845000	86.059000	
191.000000	0.002942	1.299000	88.878000	89.931000	1.327000	86.112000	87.780000	
192.000000	0.002896	1.290000	89.616000	90.734000	1.322000	85.610000	86.403000	
193.000000	0.002849	1.292000	89.304000	90.755000	1.314000	85.826000	87.091000	
194.000000	0.002803	1.286000	89.479000	90.799000	1.316000	86.183000	87.091000	
195.000000	0.002757	1.299000	89.271000	90.386000	1.333000	85.359000	86.403000	
196.000000	0.002711	1.273000	90.706000	91.688000	1.304000	86.616000	87.435000	
197.000000	0.002665	1.272000	90.750000	91.515000	1.313000	86.078000	86.575000	
198.000000	0.002620	1.289000	89.132000	90.386000	1.309000	86.094000	87.435000	
199.000000	0.002575	1.299000	89.180000	90.191000	1.306000	86.205000	87.435000	
200.000000	0.002530	1.289000	88.665000	90.191000	1.312000	85.881000	86.575000	
201.000000	0.002486	1.276000	89.307000	90.777000	1.296000	88.479000	88.985000	
202.000000	0.002442	1.268000	90.440000	91.319000	1.310000	86.570000	87.435000	
203.000000	0.002398	1.299000	88.091000	89.648000	1.330000	85.436000	86.231000	
204.000000	0.002354	1.283000	89.833000	90.777000	1.306000	86.691000	87.608000	
205.000000	0.002311	1.286000	89.740000	90.647000	1.305000	87.756000	88.640000	
206.000000	0.002268	1.272000	89.775000	91.406000	1.313000	86.414000	87.263000	
207.000000	0.002225	1.278000	89.731000	90.972000	1.310000	86.633000	87.952000	
208.000000	0.002183	1.271000	90.320000	91.406000	1.321000	85.858000	86.747000	
209.000000	0.002140	1.273000	90.443000	91.536000	1.307000	86.257000	86.919000	
210.000000	0.002099	1.300000	88.735000	90.061000	1.319000	86.415000	86.919000	
211.000000	0.002057	1.287000	89.178000	90.256000	1.323000	86.677000	87.608000	
212.000000	0.002016	1.285000	89.749000	90.755000	1.323000	86.682000	87.263000	
213.000000	0.001975	1.284000	89.343000	90.777000	1.327000	87.410000	87.263000	
214.000000	0.001935	1.285000	90.123000	90.603000	1.305000	86.311000	87.780000	
215.000000	0.001895	1.282000	89.625000	90.625000	1.308000	86.483000	87.608000	
216.000000	0.001855	1.274000	90.211000	91.536000	1.315000	85.729000	87.263000	
217.000000	0.001816	1.284000	89.517000	90.582000	1.330000	85.156000	86.747000	
218.000000	0.001777	1.272000	91.180000	92.014000	1.302000	86.429000	87.091000	
219.000000	0.001738	1.297000	88.241000	90.017000	1.316000	85.892000	87.091000	
220.000000	0.001699	1.294000	89.071000	90.169000	1.318000	87.236000	87.780000	
221.000000	0.001661	1.291000	89.758000	90.668000	1.301000	86.903000	87.435000	
222.000000	0.001624	1.278000	89.309000	90.929000	1.313000	87.445000	88.124000	
223.000000	0.001587	1.290000	89.169000	90.343000	1.308000	87.480000	88.124000	
224.000000	0.001550	1.287000	90.121000	91.168000	1.291000	86.564000	87.608000	
225.000000	0.001513	1.277000	90.278000	91.471000	1.298000	86.178000	87.435000	
226.000000	0.001477	1.270000	90.867000	91.710000	1.289000	87.302000	88.640000	
227.000000	0.001442	1.281000	89.520000	90.647000	1.323000	86.693000	86.919000	
228.000000	0.001406	1.278000	90.348000	91.341000	1.299000	85.576000	86.747000	
229.000000	0.001371	1.267000	90.996000	91.927000	1.309000	86.169000	87.091000	
230.000000	0.001337	1.257000	91.628000	92.274000	1.300000	87.352000	88.124000	
231.000000	0.001303	1.264000	91.018000	92.144000	1.299000	85.268000	86.919000	
232.000000	0.001269	1.270000	90.002000	91.363000	1.293000	86.603000	87.952000	
233.000000	0.001236	1.255000	91.574000	92.578000	1.312000	85.757000	86.403000	
234.000000	0.001203	1.267000	90.720000	91.536000	1.304000	86.651000	87.608000	
235.000000	0.001171	1.267000	91.014000	91.775000	1.313000	85.307000	86.575000	
236.000000	0.001139	1.267000	90.595000	91.710000	1.294000	87.290000	88.296000	
237.000000	0.001107	1.286000	89.860000	90.929000	1.310000	85.922000	87.263000	
238.000000	0.001076	1.266000	90.676000	91.710000	1.314000	85.160000	86.575000	
239.000000	0.001045	1.271000	90.136000	90.994000	1.313000	86.303000	87.263000	
240.000000	0.001015	1.270000	90.759000	91.536000	1.311000	87.458000	87.952000	
241.000000	0.000985	1.278000	90.255000	91.254000	1.295000	86.917000	87.780000	
242.000000	0.000956	1.259000	91.900000	92.665000	1.307000	86.370000	87.435000	
243.000000	0.000927	1.256000	91.371000	92.361000	1.305000	86.127000	87.608000	
244.000000	0.000899	1.280000	89.629000	90.603000	1.321000	86.285000	87.263000	
245.000000	0.000871	1.266000	90.664000	91.602000	1.298000	86.913000	87.952000	
246.000000	0.000843	1.285000	89.250000	90.451000	1.290000	87.339000	88.296000	
247.000000	0.000816	1.274000	89.715000	90.929000	1.305000	86.452000	87.263000	
248.000000	0.000789	1.261000	91.092000	92.057000	1.315000	86.295000	87.263000	
249.000000	0.000763	1.262000	91.620000	92.448000	1.307000	87.528000	88.296000	
250.000000	0.000737	1.278000	89.809000	91.059000	1.304000	87.199000	88.124000	
251.000000	0.000712	1.248000	92.532000	93.121000	1.291000	86.913000	87.952000	
252.000000	0.000688	1.264000	91.438000	92.101000	1.286000	87.848000	88.812000	
253.000000	0.000663	1.274000	90.540000	91.558000	1.295000	87.025000	88.124000	
254.000000	0.000640	1.253000	91.654000	92.535000	1.298000	86.706000	87.780000	
255.000000	0.000616	1.273000	89.877000	91.211000	1.307000	86.656000	87.780000	
256.000000	0.000593	1.261000	90.495000	92.122000	1.308000	86.382000	87.780000	
257.000000	0.000571	1.275000	90.543000	91.493000	1.299000	86.407000	87.952000	
258.000000	0.000549	1.246000	92.475000	93.381000	1.308000	86.079000	87.091000	
259.000000	0.000528	1.267000	90.951000	92.014000	1.299000	87.667000	88.124000	
260.000000	0.000507	1.273000	89.825000	91.189000	1.313000	86.743000	87.608000	
261.000000	0.000487	1.280000	89.613000	90.712000	1.305000	88.372000	88.812000	
262.000000	0.000467	1.265000	91.240000	91.884000	1.311000	86.160000	87.263000	
263.000000	0.000448	1.248000	91.612000	92.708000	1.296000	86.463000	87.608000	
264.000000	0.000429	1.258000	91.343000	92.253000	1.314000	85.461000	86.919000	
265.000000	0.000410	1.261000	90.945000	92.101000	1.292000	87.844000	88.468000	
266.000000	0.000393	1.255000	91.688000	92.622000	1.303000	85.994000	87.435000	
267.000000	0.000375	1.259000	91.764000	92.600000	1.294000	86.358000	87.435000	
268.000000	0.000359	1.244000	91.237000	92.752000	1.309000	85.911000	86.747000	
269.000000	0.000342	1.258000	91.258000	92.188000	1.305000	87.139000	87.608000	
270.000000	0.000327	1.270000	90.275000	91.341000	1.303000	87.067000	88.296000	
271.000000	0.000311	1.274000	90.512000	91.276000	1.318000	85.910000	87.091000	
272.000000	0.000297	1.252000	91.669000	92.448000	1.300000	86.853000	87.608000	
273.000000	0.000282	1.256000	90.561000	91.775000	1.296000	87.069000	88.296000	
274.000000	0.000269	1.275000	89.976000	91.146000	1.306000	87.281000	87.952000	
275.000000	0.000256	1.254000	91.466000	92.274000	1.309000	86.942000	87.780000	
276.000000	0.000243	1.266000	90.360000	91.515000	1.297000	86.249000	87.435000	
277.000000	0.000231	1.249000	92.107000	93.099000	1.297000	85.364000	86.747000	
278.000000	0.000219	1.252000	91.562000	92.426000	1.306000	86.027000	87.263000	
279.000000	0.000208	1.271000	90.866000	91.602000	1.300000	86.047000	87.091000	
280.000000	0.000198	1.254000	91.694000	92.687000	1.301000	86.000000	87.091000	
281.000000	0.000188	1.254000	91.753000	92.600000	1.302000	86.930000	87.780000	
282.000000	0.000178	1.255000	91.362000	92.513000	1.303000	86.779000	87.263000	
283.000000	0.000169	1.257000	91.162000	91.992000	1.311000	86.303000	87.091000	
284.000000	0.000161	1.262000	91.112000	92.296000	1.298000	86.445000	87.091000	
285.000000	0.000153	1.271000	90.523000	91.385000	1.294000	86.826000	87.608000	
286.000000	0.000146	1.243000	92.675000	93.316000	1.302000	86.379000	87.091000	
287.000000	0.000139	1.254000	91.304000	92.101000	1.306000	86.217000	87.091000	
288.000000	0.000133	1.255000	91.463000	92.622000	1.286000	87.426000	88.296000	
289.000000	0.000127	1.273000	90.219000	91.211000	1.302000	86.178000	87.435000	
290.000000	0.000122	1.260000	90.764000	91.819000	1.286000	87.769000	88.985000	
291.000000	0.000117	1.245000	92.129000	93.077000	1.292000	86.878000	87.435000	
292.000000	0.000113	1.271000	90.596000	91.428000	1.299000	86.920000	87.608000	
293.000000	0.000110	1.256000	91.360000	91.992000	1.317000	86.374000	87.263000	
294.000000	0.000107	1.275000	90.419000	91.298000	1.300000	86.291000	87.608000	
295.000000	0.000104	1.241000	92.311000	93.012000	1.302000	86.989000	87.780000	
296.000000	0.000102	1.261000	91.414000	92.318000	1.298000	86.732000	87.780000	
297.000000	0.000101	1.263000	90.593000	91.688000	1.287000	86.693000	87.952000	
298.000000	0.000100	1.265000	91.559000	92.253000	1.296000	86.327000	87.435000	
299.000000	0.000100	1.256000	90.843000	91.992000	1.305000	87.312000	87.780000	
